SITE,evap_anom,midsoil_anom,topsoil_anom,deepsoil_anom,Mean_cattle_density,s0_trend,sd_trend,ss_trend,e0_trend,c3_c4ratio,AHGF_FPC,Dryag_prop,Irriag_prop,racLdry_trend,EVItrend
490,0.030146482,-0.25802323,-0.154686318,0.003995463,20.2138,-0.030551758,-0.146449988,-0.451450285,-0.023370628,0.216222115,0.03309,0.448528844,0.145283715,-0.402882199,-6.16E-05
491,0.03333625,-0.203785485,-0.107449106,-0.058442315,38.09515,-0.015249233,-0.740544912,-0.350107722,-0.013491133,0.22635785,0.15594,0,0,0.250054861,-0.00023903
492,0.031222293,-0.163372023,-0.112144094,-0.009925942,6.592365,-0.005710251,-0.288278069,-0.526538215,-0.016528368,0.23626546,0.10202,0,0,NA,-0.000532892
493,0.030857795,-0.133407182,-0.115625929,-0.001098056,36.79365,-0.003373942,-0.278379465,-0.335557323,-0.020095081,0.220833922,0.1329,0,0,-0.067960973,-0.000657119
494,0.030141649,-0.243465489,-0.149646714,-0.011344824,30.64865,-0.026439416,-0.348028116,-0.410339591,-0.023646149,0.221604327,0.14147,0.00687082,0,-0.061248947,-0.000665092
495,0.031876335,-0.144179413,-0.105798749,-0.018612956,118.0955,-0.00668408,-0.396465571,-0.630158499,-0.016901512,0.233095766,0.03069,0,0,NA,-0.000251761
496,0.031946685,-0.162871232,-0.11817087,-0.001179408,47.58895,-0.001607909,-0.303658153,-0.366281215,-0.018915159,0.225983038,0.02207,0,0,0.854697122,-0.000348521
497,0.032693969,-0.166244036,-0.106657742,-0.0432942,34.41215,-0.004527573,-0.607257706,-0.248874091,-0.020563889,0.220832463,0.02004,0,0,0.124526808,-0.000615958
498,0.030141649,-0.243465489,-0.149646714,-0.011344824,30.64865,-0.026439416,-0.348028116,-0.410339591,-0.023646149,0.221414079,0.0682,0,0,0.16256651,-0.000525377
499,0.030141649,-0.243465489,-0.149646714,-0.011344824,30.64865,-0.026439416,-0.348028116,-0.410339591,-0.023646149,0.221683415,0.14147,0.00687082,0,0.27866191,-0.000982885
500,0.031222293,-0.163372023,-0.112144094,-0.009925942,6.592365,-0.005710251,-0.288278069,-0.526538215,-0.016528368,0.23630379,0.03479,0,0,NA,-0.000416166
501,0.030857795,-0.133407182,-0.115625929,-0.001098056,36.79365,-0.003373942,-0.278379465,-0.335557323,-0.020095081,0.220784002,0.02964,0,0,0.011978035,-0.000579474
502,0.031023743,-0.255207801,-0.142151784,-0.015176293,30.8952,-0.018552465,-0.295366098,-0.483892927,-0.024582661,0.212569378,0.14173,0.003650887,0,-0.028082863,-0.000830992
503,0.031884611,-0.188724395,-0.111633015,-0.074945987,4.725685,-0.014032317,-0.560441591,-0.319242852,-0.016724719,0.21505244,0.25035,0,0.00907018,-0.176273772,0.000197024
504,0.033205453,-0.207414467,-0.109731724,-0.046401823,5.399075,-0.01433048,-0.73961657,-0.477008762,-0.014067106,0.220601186,0.29008,0.006438013,0,0.305417876,-0.00073055
505,0.03333625,-0.203785485,-0.107449106,-0.058442315,38.09515,-0.015249233,-0.740544912,-0.350107722,-0.013491133,0.22643078,0.10294,0,0,0.013266499,0.000336644
506,0.03333625,-0.203785485,-0.107449106,-0.058442315,38.09515,-0.015249233,-0.740544912,-0.350107722,-0.013491133,0.229124359,0.12412,0,0,0.38175445,4.00E-05
507,0.030334309,-0.209095554,-0.139752553,0.004583422,41.35305,-0.055058295,-0.104967789,-0.389223326,-0.017616051,0.231293696,0.27561,0,0,-0.367782093,-0.000148744
508,0.031876335,-0.144179413,-0.105798749,-0.018612956,118.0955,-0.00668408,-0.396465571,-0.630158499,-0.016901512,0.232972192,0.14812,0,0,NA,-0.001006202
509,0.032747883,-0.155825731,-0.101420582,-0.065284189,50.11565,-0.000737709,-0.913106235,-0.27458718,-0.013726771,0.222381822,0.07606,0,0,-0.572983669,-0.000478003
510,0.032207622,-0.144019425,-0.106945478,-0.012053464,22.9538,-0.007270279,-0.521279873,-0.414612885,-0.020434098,0.220571892,0.27005,0,0,0.059469345,-6.88E-05
511,0.029467418,-0.253190983,-0.143567069,-0.014508761,26.03285,-0.024428796,-0.587135688,-0.577783064,-0.026037331,0.220997253,0.1454,0,0,-0.182470271,-0.000955366
512,0.03333625,-0.203785485,-0.107449106,-0.058442315,38.09515,-0.015249233,-0.740544912,-0.350107722,-0.013491133,0.229152767,0.12412,0,0,0.451115705,0.000801596
513,0.030857795,-0.133407182,-0.115625929,-0.001098056,36.79365,-0.003373942,-0.278379465,-0.335557323,-0.020095081,0.220808721,0.02964,0,0,-0.14084187,-0.000341429
514,0.03333625,-0.203785485,-0.107449106,-0.058442315,38.09515,-0.015249233,-0.740544912,-0.350107722,-0.013491133,0.226423985,0.10294,0,0,0.300812477,0.000176211
515,0.03333625,-0.203785485,-0.107449106,-0.058442315,38.09515,-0.015249233,-0.740544912,-0.350107722,-0.013491133,0.229192529,0.12412,0,0,0.451115705,0.000494506
516,0.03333625,-0.203785485,-0.107449106,-0.058442315,38.09515,-0.015249233,-0.740544912,-0.350107722,-0.013491133,0.22918057,0.12412,0,0,0.593205103,0.000101354
517,0.03333625,-0.203785485,-0.107449106,-0.058442315,38.09515,-0.015249233,-0.740544912,-0.350107722,-0.013491133,0.229118799,0.12412,0,0,0.593205103,-5.70E-05
518,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.236297556,0.06877,0,0,NA,-0.000533491
519,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.207738233,0.06276,0,0,-0.064847988,-0.000214437
520,0.030114582,-0.119331258,-0.115433764,-0.014887644,37.5157,-0.005446482,-0.25917225,-0.254580553,-0.021351198,0.220798715,0.02964,0,0,-0.159111924,-0.000646791
521,0.02867562,-0.286895548,-0.167353365,0.002341038,25.9882,-0.038212993,-0.219610368,-0.647859014,-0.024895674,0.22092413,0.03854,0.212887246,0,0.329146974,-0.000444282
522,0.033029158,-0.208896012,-0.118575463,-0.120123706,21.4083,-0.012625206,-0.820492405,-0.302397021,-0.017007614,0.215224194,0.03219,0.305943923,0,-0.048988451,-0.001095677
523,0.033237644,-0.255049282,-0.122897592,-0.036164322,4.73935,-0.018204251,-0.665528923,-0.731809461,-0.019774718,0.220531878,0.10491,0.004729839,0.001897826,-0.202683496,-0.000447426
524,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.226423985,0.10294,0,0,0.117932264,9.48E-05
525,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.225916632,0.07775,0,0,-0.207451023,-0.000134473
526,0.02867562,-0.286895548,-0.167353365,0.002341038,25.9882,-0.038212993,-0.219610368,-0.647859014,-0.024895674,0.220679324,0.03854,0.212887246,0,-0.079838142,-0.000371322
527,0.033123598,-0.203865486,-0.11477884,-0.018247134,41.88825,-0.022159102,-0.84029438,-0.500694147,-0.016858553,0.228734783,0.27561,0,0,-0.397641194,-0.00057904
528,0.033786273,-0.215288944,-0.109186401,-0.024483716,87.3628,-0.017732703,-0.877845143,-0.489013075,-0.012289761,0.237842847,0.28561,0,0,-0.175408897,-0.000351737
529,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.232918236,0.10394,0,0,NA,-0.000348854
530,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.207745604,0.03355,0,0,-0.295004239,-0.000327012
531,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.22582322,0.07775,0,0,0.221906168,-0.000239717
532,0.033029158,-0.208896012,-0.118575463,-0.120123706,21.4083,-0.012625206,-0.820492405,-0.302397021,-0.017007614,0.215180939,0.09859,0.128414098,0,-0.34358594,-0.000688887
533,0.033906294,-0.220541548,-0.111360442,-0.072187415,5.44381,-0.015314369,-1.049349996,-0.554159086,-0.018509688,0.220480874,0.26813,0,0,-0.174133953,-0.000835979
534,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.22570147,0.29267,0,0,-0.158502087,-3.25E-05
535,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.226362552,0.15594,0,0,0.045600573,0.000380995
536,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.22898152,0.12412,0,0,0.61376621,8.05E-06
537,0.033123598,-0.203865486,-0.11477884,-0.018247134,41.88825,-0.022159102,-0.84029438,-0.500694147,-0.016858553,0.231418827,0.27561,0,0,0.137817731,-4.35E-05
538,0.033786273,-0.215288944,-0.109186401,-0.024483716,87.3628,-0.017732703,-0.877845143,-0.489013075,-0.012289761,0.237842847,0.28561,0,0,-0.054154826,-3.00E-05
539,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.232932237,0.10394,0,0,NA,-0.000265991
540,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.225852652,0.07775,0,0,0.455191744,-0.000174807
541,0.02867562,-0.286895548,-0.167353365,0.002341038,25.9882,-0.038212993,-0.219610368,-0.647859014,-0.024895674,0.220841784,0.14003,0,0,-0.072527755,-0.000154114
542,0.033906294,-0.220541548,-0.111360442,-0.072187415,5.44381,-0.015314369,-1.049349996,-0.554159086,-0.018509688,0.220508844,0.26813,0,0,-0.451183308,-0.000946656
543,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.228962971,0.12412,0,0,0.603049388,-0.000421243
544,0.033123598,-0.203865486,-0.11477884,-0.018247134,41.88825,-0.022159102,-0.84029438,-0.500694147,-0.016858553,0.231212431,0.27561,0,0,0.137817731,-4.35E-05
545,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.232930236,0.10394,0,0,NA,-0.000102536
546,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.207610504,0.21999,0,0,-0.648948986,2.84E-05
547,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.22586731,0.09158,0,0,0.072073092,7.42E-05
548,0.03263289,-0.138925734,-0.111290225,-0.025658907,17.25505,-0.004798591,-0.369013382,-0.250914626,-0.019440101,0.220656772,0.20731,0,0,-0.209609602,-0.000412485
549,0.029273816,-0.295381644,-0.171162362,0.007984912,20.37005,-0.043985515,-0.107744069,-0.3875611,-0.021538811,0.210206442,0.11852,0.45746623,0.084366127,0.265199284,-0.000257874
550,0.033237644,-0.255049282,-0.122897592,-0.036164322,4.73935,-0.018204251,-0.665528923,-0.731809461,-0.019774718,0.215597564,0.05263,0.117456278,0.04560961,-0.130341005,-0.000422228
551,0.033237644,-0.255049282,-0.122897592,-0.036164322,4.73935,-0.018204251,-0.665528923,-0.731809461,-0.019774718,0.215560498,0.05263,0.117456278,0.04560961,-0.130341005,-0.000434151
552,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.22246503,0.03355,0,0,0.083719751,-0.001295738
553,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.222443361,0.03355,0,0,-0.719967336,-0.000850221
554,0.028738616,-0.205813204,-0.132029361,-0.026345478,14.06235,-0.021965839,-0.659224179,-0.373988328,-0.018622131,0.231440158,0.27833,0,0,-0.278343759,-0.000190219
555,0.028472471,-0.270425488,-0.148363006,-0.004834408,10.4558,-0.02530152,-0.405814621,-0.639814302,-0.022810343,0.22071874,0.17409,0.063561893,0,0.336161592,-0.000321348
556,0.028591681,-0.323470493,-0.179797527,0.008902296,31.0369,-0.048669214,-0.087807799,-0.347236754,-0.021358754,0.212675658,0.06357,0.420542491,0,-0.038082277,-0.000977498
557,0.031712944,-0.251416682,-0.139728638,-0.042101885,20.5839,-0.019747414,-0.536324924,-0.36856376,-0.020588297,0.214901428,0.01869,0.549272529,0,0.294292214,-0.000571681
558,0.033029158,-0.208896012,-0.118575463,-0.120123706,21.4083,-0.012625206,-0.820492405,-0.302397021,-0.017007614,0.214345201,0.05011,0.458280887,0,0.020551955,-0.001016241
559,0.033123598,-0.203865486,-0.11477884,-0.018247134,41.88825,-0.022159102,-0.84029438,-0.500694147,-0.016858553,0.228808209,0.12412,0,0,0.041756665,-0.000142341
560,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.222363306,0.03355,0,0,-0.355825376,-0.001132262
561,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.222435718,0.03355,0,0,-0.585211412,-0.000850221
562,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.207658549,0.06146,0,0,-0.158497505,-0.000143319
563,0.03263289,-0.138925734,-0.111290225,-0.025658907,17.25505,-0.004798591,-0.369013382,-0.250914626,-0.019440101,0.220658894,0.07269,0,0,0.122536746,-0.00023547
564,0.033123598,-0.203865486,-0.11477884,-0.018247134,41.88825,-0.022159102,-0.84029438,-0.500694147,-0.016858553,0.228279141,0.12412,0,0,0.070154122,-0.000216886
565,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.232798624,0.10394,0,0,NA,-0.000360704
566,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.207756454,0.03355,0,0,0.048179428,-0.00026262
567,0.032153128,-0.170225432,-0.104068255,-0.039377973,23.01525,-0.005548743,-0.696778188,-0.365563318,-0.019345412,0.220363897,0.16559,0.073489018,0,0.237332799,-0.001055462
568,0.028738616,-0.205813204,-0.132029361,-0.026345478,14.06235,-0.021965839,-0.659224179,-0.373988328,-0.018622131,0.231168993,0.27833,0,0,0.264467525,1.88E-05
569,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.248162508,0.10394,0,0,NA,-0.000517174
570,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.224809174,0.03355,0,0,-0.069046833,-0.000610624
571,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.224989623,0.03355,0,0,0.184103733,-0.000592285
572,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.218321118,0.09158,0,0,0.528242014,2.86E-05
573,0.03263289,-0.138925734,-0.111290225,-0.025658907,17.25505,-0.004798591,-0.369013382,-0.250914626,-0.019440101,0.228327962,0.07269,0,0,-0.142429245,-0.000278569
574,0.033237644,-0.255049282,-0.122897592,-0.036164322,4.73935,-0.018204251,-0.665528923,-0.731809461,-0.019774718,0.222996777,0.21964,0,0,0.270843538,-0.001098238
575,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.248230064,0.10394,0,0,NA,-0.000600159
576,0.030878848,-0.18051273,-0.112738455,-0.008348793,24.39695,-0.003821728,-0.33477174,-0.448003082,-0.0137883,0.224917345,0.22628,0,0,-0.015364492,-0.000440711
577,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.224992229,0.07247,0,0,-0.381464411,-0.000839376
578,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.2183266,0.09605,0,0,0.541327752,0.000284343
579,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.230417759,0.29267,0,0,0.066298413,0.000287433
580,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.230618777,0.29267,0,0,0.066298413,0.000227588
581,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.24819312,0.10394,0,0,NA,-9.86E-05
582,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.218270811,0.06228,0,0,-0.429649103,-0.000385471
583,0.03263289,-0.138925734,-0.111290225,-0.025658907,17.25505,-0.004798591,-0.369013382,-0.250914626,-0.019440101,0.228297612,0.20493,0,0,0.012132426,-0.00031282
584,0.033906294,-0.220541548,-0.111360442,-0.072187415,5.44381,-0.015314369,-1.049349996,-0.554159086,-0.018509688,0.222851487,0.27372,0,0,0.305360014,-0.000466366
585,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.229573705,0.15594,0,0,0.528369119,0.000317116
586,0.031267573,-0.114203429,-0.112105699,-0.019688096,6.37789,-0.005686273,-0.423580279,-0.454442115,-0.01349111,0.248192393,0.10394,0,0,NA,-0.000498756
587,0.031751036,-0.185748321,-0.107054137,-0.054306528,21.22745,-0.001774055,-0.652439044,-0.585236759,-0.015414346,0.248094262,0.24027,0,0,NA,-0.000431873
588,0.031751036,-0.185748321,-0.107054137,-0.054306528,21.22745,-0.001774055,-0.652439044,-0.585236759,-0.015414346,0.248133964,0.24027,0,0,NA,-0.000114704
589,0.031751036,-0.185748321,-0.107054137,-0.054306528,21.22745,-0.001774055,-0.652439044,-0.585236759,-0.015414346,0.248204215,0.24027,0,0,NA,0.000155858
590,0.02867562,-0.286895548,-0.167353365,0.002341038,25.9882,-0.038212993,-0.219610368,-0.647859014,-0.024895674,0.226598432,0.02649,0.090103123,0,0.21776307,-0.000203426
591,0.02867562,-0.286895548,-0.167353365,0.002341038,25.9882,-0.038212993,-0.219610368,-0.647859014,-0.024895674,0.216043474,0.02649,0.090103123,0,0.20028104,-0.001020328
592,0.031712944,-0.251416682,-0.139728638,-0.042101885,20.5839,-0.019747414,-0.536324924,-0.36856376,-0.020588297,0.220803966,0.01869,0.549272529,0,0.329575252,-0.000616407
593,0.033237644,-0.255049282,-0.122897592,-0.036164322,4.73935,-0.018204251,-0.665528923,-0.731809461,-0.019774718,0.222195603,0.06458,0.221037444,0,-0.163522475,0.000261659
594,0.031751036,-0.185748321,-0.107054137,-0.054306528,21.22745,-0.001774055,-0.652439044,-0.585236759,-0.015414346,0.248002885,0.24027,0,0,NA,0.000184874
595,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.218202113,0.09158,0,0,0.335694991,-0.000621835
596,0.03263289,-0.138925734,-0.111290225,-0.025658907,17.25505,-0.004798591,-0.369013382,-0.250914626,-0.019440101,0.227983716,0.20493,0,0,0.438314166,-0.000568391
597,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.228048547,0.09605,0,0,0.587702463,-0.000113425
598,0.032699488,-0.233169708,-0.122403321,-0.006533651,38.5416,-0.025364904,-0.416174555,-0.613491172,-0.014755349,0.229347251,0.173,0,0,0.541454857,0.000596199
599,0.031383282,-0.100025034,-0.113657471,-0.004934307,108.7125,-0.01155665,-0.103563844,-0.318330836,-0.01474958,0.255688601,0.15759,0,0,NA,-0.000321902
600,0.030878848,-0.18051273,-0.112738455,-0.008348793,24.39695,-0.003821728,-0.33477174,-0.448003082,-0.0137883,0.231299359,0.07346,0,0,0.305357457,-0.000413202
601,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.227817903,0.09605,0,0,0.357531411,-7.79E-05
602,0.02867562,-0.286895548,-0.167353365,0.002341038,25.9882,-0.038212993,-0.219610368,-0.647859014,-0.024895674,0.226590732,0.02649,0.090103123,0,0.404576579,-0.001065919
603,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.218178733,0.06228,0,0,-0.291396691,1.43E-05
604,0.027725991,-0.245305541,-0.123491686,-0.015803747,6.673505,-0.026668352,-0.566959659,-0.831449875,-0.020277736,0.225538796,0.16122,0,0,0.389079269,-0.000648628
605,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.224993685,0.07247,0,0,-0.419743827,-0.000844629
606,0.03088052,-0.215102695,-0.11605444,-0.018733354,48.499,-0.004430304,-0.48278292,-0.354611277,-0.018813604,0.227504572,0.09605,0,0,0.456542467,0.000207132
607,0.027725991,-0.245305541,-0.123491686,-0.015803747,6.673505,-0.026668352,-0.566959659,-0.831449875,-0.020277736,0.225457649,0.16122,0,0,0.389079269,-0.000869941
608,0.027725991,-0.245305541,-0.123491686,-0.015803747,6.673505,-0.026668352,-0.566959659,-0.831449875,-0.020277736,0.225452779,0.16122,0,0,0.389079269,-0.000742072
609,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.224993685,0.18438,0,0,-0.051978643,-0.0006372
610,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.218124947,0.06228,0,0,0.133341013,-0.000568225
611,0.030308047,-0.162959603,-0.119677949,-0.003239409,50.60505,-0.00269233,-0.226343403,-0.365197192,-0.014293931,0.218124947,0.06228,0,0,-0.169024748,-0.000377295
612,0.027725991,-0.245305541,-0.123491686,-0.015803747,6.673505,-0.026668352,-0.566959659,-0.831449875,-0.020277736,0.225024786,0.12062,0,0,-0.288447749,-0.000640438
